Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Cor (product.metafields.shopify.color-pattern),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
atestado-hof-harmonizacao,Atestado,"<div><strong>1. Qualidade incomparável</strong></div>
<div>
<span></span><br>
</div>
<div>
<span><meta charset=""utf-8""> <span>O </span><a href=""https://medlogos.com.br/collections/atestados-medicos"">atestado para harmonização e estética</a><span> é impresso em papel offset paperfect® com 90g/m². Cada bloco contém 100 folhas em formato A5 (15x20cm).</span><br><br><span>Você conta com um cuidadoso acabamento, alto índice de lisura, opacidade, alvura e corpo, com alta nitidez e qualidade diferenciada. </span><br><br></span>
<div>
<meta charset=""utf-8"">
<div>
<meta charset=""utf-8"">
<p data-start=""457"" data-end=""495""><strong data-start=""461"" data-end=""495"">2.<span> </span></strong><strong data-start=""461"" data-end=""495"">Métodos de personalização disponíveis</strong></p>
<ul data-start=""553"" data-end=""937"">
<li data-start=""553"" data-end=""666"" class="""">
<p data-start=""555"" data-end=""666"" class=""""><strong data-start=""555"" data-end=""591"">Adquira um logotipo exclusivo<span> </span></strong><strong>em nossa loja</strong><span> </span>— utilizamos sua nova identidade visual e paleta de cores;<br><br></p>
</li>
<li data-start=""667"" data-end=""824"" class="""">
<p data-start=""669"" data-end=""824"" class=""""><strong data-start=""669"" data-end=""706"">Envie um logotipo já existente</strong>, preferencialmente em formato vetorial (Corel Draw ou Illustrator) ou PNG de alta resolução com fundo transparente;<br><br></p>
</li>
<li data-start=""825"" data-end=""937"" class="""">
<p data-start=""827"" data-end=""937"" class=""""><strong data-start=""827"" data-end=""879"">Anexe até 3 arquivos da sua identidade visual</strong>, para garantir um layout totalmente alinhado à sua marca;<br><br></p>
</li>
<li>
<strong data-start=""827"" data-end=""879"">Escolha nosso desenho pré-desenvolvido para esse produto</strong>, criado para transmitir sofisticação, elegância e cuidado.</li>
</ul>
<p data-end=""1153"" data-start=""1136""><strong data-end=""1153"" data-start=""1140"">3. Prazos</strong></p>
<p class="""" data-end=""1200"" data-start=""1155"">Produção em até 12 dias úteis + Correios.<br><br><strong>4. Nota</strong><br><br>Não é possível fracionar a quantidade com artes / dados diferentes.</p>
</div>
</div>
</div>",Gráfica Harmonize,Office Supplies > General Office Supplies > Paper Products > Stationery,"","essenciais-estetica, papelaria-hof, product",true,BLOCOS COM 100 FOLHAS,1 Bloco,,,,,,,,,650.0,,0,deny,manual,112.90,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/atestado-estetica-harmonizacao.webp?v=1749118925,1,Atestado para HOF harmonizaçao e estética avançada. Impressão premium.,false,,"Atestado para harmonização e estética facial  ideal para profissionais de saúde, estética e harmonização, que buscam precisão e personalização no atendimento.",,,,,,,,,,,,,,,kg,,,active
atestado-hof-harmonizacao,,,,,,,,,2 Blocos,,,,,,,,,1300.0,,0,deny,manual,168.90,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/fichas-estetica-harmonizacao-corporal-facial.webp?v=1762443709,2,"Fichas de estética e harmonização corporal e facial. Anamnese, contratos e termos de estética avançada.",,,,,,,,,,,,,,,,,,kg,,,
atestado-hof-harmonizacao,,,,,,,,,5 Blocos,,,,,,,,,3250.0,,0,deny,manual,278.90,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/design-estetica_43bea13e-f6cf-4fd4-a5b2-26a26254a579.webp?v=1761929106,3,"",,,,,,,,,,,,,,,,,,kg,,,
atestado-hof-harmonizacao,,,,,,,,,10 Blocos,,,,,,,,,6500.0,,0,deny,manual,368.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
atestado-hof-harmonizacao,,,,,,,,,25 Blocos,,,,,,,,,650.0,,0,deny,manual,688.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
receituario-especial-hof-harmonizacao,Receituário de controle especial,"<div><strong>1. Qualidade incomparável</strong></div>
<div>
<span></span><br>
</div>
<div>
<span><meta charset=""utf-8""> <span>O </span>receituário para harmonização e estética<span> é impresso em papel offset paperfect® com 90g/m². Cada bloco contém 100 folhas em formato A5 (15x20cm). Não acompanha carbono.</span><br><br><span>Você conta com um cuidadoso acabamento, alto índice de lisura, opacidade, alvura e corpo, com alta nitidez e qualidade diferenciada. </span><br><br></span>
<div>
<meta charset=""utf-8"">
<div>
<meta charset=""utf-8"">
<p data-end=""495"" data-start=""457""><strong data-end=""495"" data-start=""461"">2.<span> </span></strong><strong data-end=""495"" data-start=""461"">Métodos de personalização disponíveis</strong></p>
<ul data-end=""937"" data-start=""553"">
<li class="""" data-end=""666"" data-start=""553"">
<p class="""" data-end=""666"" data-start=""555""><strong data-end=""591"" data-start=""555"">Adquira um logotipo exclusivo<span> </span></strong><strong>em nossa loja</strong><span> </span>— utilizamos sua nova identidade visual e paleta de cores;<br><br></p>
</li>
<li class="""" data-end=""824"" data-start=""667"">
<p class="""" data-end=""824"" data-start=""669""><strong data-end=""706"" data-start=""669"">Envie um logotipo já existente</strong>, preferencialmente em formato vetorial (Corel Draw ou Illustrator) ou PNG de alta resolução com fundo transparente;<br><br></p>
</li>
<li class="""" data-end=""937"" data-start=""825"">
<p class="""" data-end=""937"" data-start=""827""><strong data-end=""879"" data-start=""827"">Anexe até 3 arquivos da sua identidade visual</strong>, para garantir um layout totalmente alinhado à sua marca;<br><br></p>
</li>
<li>
<strong data-end=""879"" data-start=""827"">Escolha nosso desenho pré-desenvolvido para esse produto</strong>, criado para transmitir sofisticação, elegância e cuidado.</li>
</ul>
<p data-start=""1136"" data-end=""1153""><strong data-start=""1140"" data-end=""1153"">3. Prazos</strong></p>
<p data-start=""1155"" data-end=""1200"" class="""">Produção em até 12 dias úteis + Correios.<br><br><strong>4. Nota</strong><br><br>Não é possível fracionar a quantidade com artes / dados diferentes.</p>
</div>
</div>
</div>",Gráfica Harmonize,Office Supplies > General Office Supplies > Paper Products > Stationery,"","essenciais-estetica, papelaria-hof, product",true,BLOCOS COM 100 FOLHAS,1 Bloco,,,,,,,,,650.0,,0,deny,manual,112.90,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/receituario-especial-estetica-hof.webp?v=1749118846,1,Receituário de controle especial para HOF estética e harmonização,false,,"Receituário para harmonização e estética ideal para profissionais de saúde, estética e harmonização, que buscam precisão e personalização no atendimento.",,,,,,,,,,,,,,,kg,,,active
receituario-especial-hof-harmonizacao,,,,,,,,,2 Blocos,,,,,,,,,1300.0,,0,deny,manual,168.90,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/fichas-estetica-harmonizacao-corporal-facial.webp?v=1762443709,2,"Fichas de estética e harmonização corporal e facial. Anamnese, contratos e termos de estética avançada.",,,,,,,,,,,,,,,,,,kg,,,
receituario-especial-hof-harmonizacao,,,,,,,,,5 Blocos,,,,,,,,,3250.0,,0,deny,manual,278.90,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/design-estetica_55fc39b2-f1ab-47b5-97f4-ceb583293a9f.webp?v=1761929099,3,"",,,,,,,,,,,,,,,,,,kg,,,
receituario-especial-hof-harmonizacao,,,,,,,,,10 Blocos,,,,,,,,,6500.0,,0,deny,manual,368.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
receituario-especial-hof-harmonizacao,,,,,,,,,25 Blocos,,,,,,,,,650.0,,0,deny,manual,688.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
receituario-hof-harmonizacao,Receituário,"<div><strong>1. Qualidade incomparável</strong></div>
<div>
<span></span><br>
</div>
<div>
<span><meta charset=""utf-8""> <span>O </span>receituário para harmonização e estética<span> é impresso em papel offset paperfect® com 90g/m². Cada bloco contém 100 folhas em formato A5 (15x20cm).</span><br><br><span>Você conta com um cuidadoso acabamento, alto índice de lisura, opacidade, alvura e corpo, com alta nitidez e qualidade diferenciada. </span><br><br></span>
<div>
<meta charset=""utf-8"">
<div>
<meta charset=""utf-8"">
<p data-end=""495"" data-start=""457""><strong data-end=""495"" data-start=""461"">2.<span> </span></strong><strong data-end=""495"" data-start=""461"">Métodos de personalização disponíveis</strong></p>
<ul data-end=""937"" data-start=""553"">
<li class="""" data-end=""666"" data-start=""553"">
<p class="""" data-end=""666"" data-start=""555""><strong data-end=""591"" data-start=""555"">Adquira um logotipo exclusivo<span> </span></strong><strong>em nossa loja</strong><span> </span>— utilizamos sua nova identidade visual e paleta de cores;<br><br></p>
</li>
<li class="""" data-end=""824"" data-start=""667"">
<p class="""" data-end=""824"" data-start=""669""><strong data-end=""706"" data-start=""669"">Envie um logotipo já existente</strong>, preferencialmente em formato vetorial (Corel Draw ou Illustrator) ou PNG de alta resolução com fundo transparente;<br><br></p>
</li>
<li class="""" data-end=""937"" data-start=""825"">
<p class="""" data-end=""937"" data-start=""827""><strong data-end=""879"" data-start=""827"">Anexe até 3 arquivos da sua identidade visual</strong>, para garantir um layout totalmente alinhado à sua marca;<br><br></p>
</li>
<li>
<strong data-end=""879"" data-start=""827"">Escolha nosso desenho pré-desenvolvido para esse produto</strong>, criado para transmitir sofisticação, elegância e cuidado.</li>
</ul>
<p data-start=""1136"" data-end=""1153""><strong data-start=""1140"" data-end=""1153"">3. Prazos</strong></p>
<p data-start=""1155"" data-end=""1200"" class="""">Produção em até 12 dias úteis + Correios.<br><br><strong>4. Nota</strong><br><br>Não é possível fracionar a quantidade com artes / dados diferentes.</p>
</div>
</div>
</div>",med logos,Office Supplies > General Office Supplies > Paper Products > Stationery,"","essenciais-estetica, papelaria-hof, product",true,BLOCOS COM 100 FOLHAS,1 Bloco,,,,,,,,,650.0,,0,deny,manual,112.90,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/receituario-hof-harmonizacao.webp?v=1749119567,1,Receituário para harmonização e estética HOF com impressão premium,false,,"Receituário para harmonização e estética ideal para profissionais de saúde, estética e harmonização, que buscam precisão e personalização no atendimento.",,,,,,,,,,,,,,,kg,,,active
receituario-hof-harmonizacao,,,,,,,,,2 Blocos,,,,,,,,,1300.0,,0,deny,manual,168.90,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/fichas-estetica-harmonizacao-corporal-facial.webp?v=1762443709,2,"Fichas de estética e harmonização corporal e facial. Anamnese, contratos e termos de estética avançada.",,,,,,,,,,,,,,,,,,kg,,,
receituario-hof-harmonizacao,,,,,,,,,5 Blocos,,,,,,,,,3250.0,,0,deny,manual,278.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
receituario-hof-harmonizacao,,,,,,,,,10 Blocos,,,,,,,,,6500.0,,0,deny,manual,368.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
receituario-hof-harmonizacao,,,,,,,,,25 Blocos,,,,,,,,"",650.0,,0,deny,manual,688.90,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,kg,,,
cartao-de-horario-consultas-estetica-harmonizacao,Cartão de horário para estética e harmonização,"<div><strong>1. Qualidade incomparável</strong></div>
<div>
<span></span><br>
</div>
<div>
<div>
<meta charset=""utf-8""> <span>O cartão de próximas consultas é impresso em papel offset Super 6 Plus® com 240g/m², alta porosidade, opacidade (não borra) e rigidez diferenciada.</span><br><br><span>Formato: 9x5cm</span>
</div>
<span><br></span>
</div>
<div>
<meta charset=""utf-8"">
<p data-end=""495"" data-start=""457""><strong data-end=""495"" data-start=""461"">2.<span> </span></strong><strong data-end=""495"" data-start=""461"">Métodos de personalização disponíveis</strong></p>
<ul data-end=""937"" data-start=""553"">
<li class="""" data-end=""666"" data-start=""553"">
<p class="""" data-end=""666"" data-start=""555""><strong data-end=""591"" data-start=""555"">Adquira um logotipo exclusivo<span> </span></strong><strong>em nossa loja</strong><span> </span>— utilizamos sua nova identidade visual e paleta de cores;<br><br></p>
</li>
<li class="""" data-end=""824"" data-start=""667"">
<p class="""" data-end=""824"" data-start=""669""><strong data-end=""706"" data-start=""669"">Envie um logotipo já existente</strong>, preferencialmente em formato vetorial (Corel Draw ou Illustrator) ou PNG de alta resolução com fundo transparente;<br><br></p>
</li>
<li class="""" data-end=""937"" data-start=""825"">
<p class="""" data-end=""937"" data-start=""827""><strong data-end=""879"" data-start=""827"">Anexe até 3 arquivos da sua identidade visual</strong>, para garantir um layout totalmente alinhado à sua marca;<br><br></p>
</li>
<li>
<strong data-end=""879"" data-start=""827"">Escolha nosso desenho pré-desenvolvido para esse produto</strong>, criado para transmitir sofisticação, elegância e cuidado.</li>
</ul>
<p data-start=""1136"" data-end=""1153""><strong data-start=""1140"" data-end=""1153"">3. Prazos</strong></p>
<p data-start=""1155"" data-end=""1200"" class="""">Produção em até 12 dias úteis + Correios.<br><br><strong>4. Nota</strong><br><br>Não é possível fracionar a quantidade com artes / dados diferentes.</p>
</div>",Gráfica Harmonize,Office Supplies > General Office Supplies > Paper Products > Stationery,"","essenciais-estetica, papelaria-hof, product",true,ESCOLHA A QUANTIDADE DE CARTÕES,100 Cartões,,,,,,,,"",650.0,,0,deny,manual,94.90,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0686/8379/2622/files/horario_ef1f6b93-3229-4b16-8ec6-c12968518f4f.webp?v=1750036306,1,Cartão de horário para próximas consultas de estética e harmonização HOF,false,,Cartão de horário e marcação de consultas para estética e harmonização ideal para profissionais exigentes que buscam precisão e personalização no atendimento.,,,,,,,,,,,,,,,kg,,,active
cartao-de-horario-consultas-estetica-harmonizacao,,,,,,,,,250 Cartões,,,,,,,,"",650.0,,0,deny,manual,112.90,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0686/8379/2622/files/fichas-estetica-harmonizacao-corporal-facial.webp?v=1762443709,2,"Fichas de estética e harmonização corporal e facial. Anamnese, contratos e termos de estética avançada.",,,,,,,,,,,,,,,,,,kg,,,
cartao-de-horario-consultas-estetica-harmonizacao,,,,,,,,,500 Cartões,,,,,,,,"",650.0,,0,deny,manual,128.90,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0686/8379/2622/files/design-estetica_50514fae-5647-417a-a0b2-6722ddc1086e.webp?v=1761928465,3,"",,,,,,,,,,,,,,,,,,kg,,,
cartao-de-horario-consultas-estetica-harmonizacao,,,,,,,,,1000 Cartões,,,,,,,,"",650.0,,0,deny,manual,188.90,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,kg,,,
cartao-visita-estetica,Cartão de visita premium para estética e harmonização,"<h4 data-start=""303"" data-end=""387""><strong data-start=""307"" data-end=""385"">Na Med Logos®, tudo começa com design, e termina como percepção de valor.</strong></h4>
<p data-start=""388"" data-end=""599"">Nossos impressos foram <strong>criados para impressionar</strong>: pensados para médicos que sabem que cada material é mais do que papel.<br><br data-start=""508"" data-end=""511"">Ao investir no nosso trabalho, <strong>você está presenteando a sua própria imagem profissional</strong>.</p>
<p data-start=""388"" data-end=""599""> </p>
<h4 data-start=""606"" data-end=""667""><strong data-start=""610"" data-end=""665"">Design chama atenção. Qualidade constrói reputação.</strong></h4>
<div>O<span> cartão de visita premium para medicina</span> é impresso em <strong>papel Couché Press® com 300g/m²</strong>. Formato: 8,8x4,8cm<br><br>Como acabamento, recebe uma película de <strong>laminação fosca</strong> em toda a extensão do cartão, finalizada com <strong>verniz localizado</strong> no desenho e escritas pré-determinadas.<br> </div>
<div>Esse tipo de acabamento dá um destaque brilhante ao desenho e uma sensação de relevo ao toque.<br>
</div>
<div><br></div>
<div><span>Cartão encorpado, com cuidadoso acabamento, alta nitidez e qualidade diferenciada. </span></div>
<p data-start=""1121"" data-end=""1216""> </p>
<h4 data-start=""1223"" data-end=""1270""><strong data-start=""1227"" data-end=""1268"">Métodos de personalização disponíveis</strong></h4>
<ul>
<li data-start=""1271"" data-end=""1641"">Escolha nosso desenho pré-desenvolvido para este produto, criado para transmitir sofisticação, elegância e cuidado;<br><br>
</li>
<li data-start=""1271"" data-end=""1641"">Adquira um logotipo exclusivo em nossa loja — utilizamos sua nova identidade visual e paleta de cores;<br><br>
</li>
<li data-start=""1271"" data-end=""1641"">Envie um logotipo já existente, preferencialmente em formato vetorial (Corel Draw ou Illustrator), ou PNG de alta resolução com fundo transparente;<br><br>
</li>
<li data-start=""1271"" data-end=""1641"">Anexe até 3 arquivos da sua identidade visual para garantir um layout totalmente alinhado à sua marca.</li>
</ul>
<p> </p>
<h4 data-start=""1648"" data-end=""1681""><strong data-start=""1652"" data-end=""1679"">Aprovação da arte final</strong></h4>
<p data-start=""1682"" data-end=""1884"">Após a confirmação do pedido, nossa equipe entrará em contato pelo WhatsApp em até <strong data-start=""1765"" data-end=""1781"">2 dias úteis</strong>, com o layout personalizado.<br><br data-start=""1810"" data-end=""1813"">Você poderá solicitar ajustes e correções antes do envio para produção.</p>
<p data-start=""1682"" data-end=""1884""> </p>
<h4 data-start=""1891"" data-end=""1915""><strong data-start=""1895"" data-end=""1913"">Prazos e envio</strong></h4>
<p data-start=""1916"" data-end=""2015"">Produção em até <strong data-start=""1932"" data-end=""1949"">12 dias úteis</strong>.<br data-start=""1950"" data-end=""1953"">Envio realizado pelos <strong data-start=""1975"" data-end=""1987"">Correios</strong>, com rastreamento nacional.</p>
<p data-start=""2017"" data-end=""2082"">Não é possível fracionar a tiragem com dados ou artes diferentes.</p>",Gráfica Harmonize,Office Supplies > General Office Supplies > Paper Products > Stationery,"","cartoes-medicos, essenciais-estetica, papelaria-hof, product",true,ESCOLHA A QUANTIDADE DE CARTÕES,500 Cartões,,ACABAMENTO,Cantos retos,,,,,,1300.0,,0,deny,manual,198.90,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/cartao_hof.webp?v=1751287670,1,Cartão de visita premium para estética e harmonização HOF,false,,Cartão de visita premium para estética e harmonização ideal para profissionais exigentes que buscam precisão e personalização no atendimento.,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/cartao-de-visita-hof.webp?v=1751287662,kg,,,active
